created_at,date,place,tweet,language,hashtags,location
2021-07-23 08:52:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6498894, -79.4356078]}",Fire (residential) [Toronto] Dundas Street b/w Brock Avenue / Lane West Brock South Dundas Dispatched: 23/07/21 @ 02:42 EDT [Stn: 426] Aerial-426 DistChief-34 Pumper-315 Pumper-426 Rescue-423 Squad-331 General Area:,en,[],Toronto
2021-07-23 08:42:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6661788, -79.3529062]}",Medical [Old Toronto] Toronto ON M5A Dispatched: 23/07/21 @ 02:35 EDT [Stn: 333] Pumper-333ct General Area:,en,[],Toronto
2021-07-23 08:42:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6661788, -79.3529062]}",Medical [Old Toronto] Toronto ON M5A Dispatched: 23/07/21 @ 02:35 EDT [Stn: 333] Pumper-333ct General Area:,en,[],Toronto
2021-07-23 08:42:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6661788, -79.3529062]}",Alarm (single Source) [Toronto] Simpson Avenue b/w Broadview Avenue / Lane West Howland Road North Simpson Dispatched: 23/07/21 @ 02:32 EDT [Stn: 324] Aerial-324 Pumper-324 General Area:,en,[],Toronto
2021-07-23 08:42:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6661788, -79.3529062]}",Alarm (single Source) [Toronto] Simpson Avenue b/w Broadview Avenue / Lane West Howland Road North Simpson Dispatched: 23/07/21 @ 02:32 EDT [Stn: 324] Aerial-324 Pumper-324 General Area:,en,[],Toronto
2021-07-23 08:10:09 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.68059921, -79.61174011]}",2am: Clear 17.8C -  https://t.co/pu4P1J8FJG - Wind: NNW 6km/h - Barometer: 102.2 kPa ^ - Vis: 24.1km - Hum: 64% #Toronto #Weather,en,"['toronto', 'weather']",Toronto
2021-07-23 08:06:37 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.7737, -79.2446]}","…after a short hiatus… we back!! @ Scarborough, Toronto  https://t.co/fJ8FV1vTmO",en,[],Toronto
2021-07-23 07:42:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6340506, -79.4318469]}",Alarm (single Source) [Toronto] Dunn Avenue b/w Lane North Springhurst West Cowan / Lane South King East Dunn Dispatched: 23/07/21 @ 01:29 EDT [Stn: 346] Aerial-426 DistChief-34 High-Rise-332 Pumper-315 Pumper-334 Pumper-426 Squad-331 General Area:,en,[],Toronto
2021-07-23 07:42:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6340506, -79.4318469]}",Alarm (single Source) [Toronto] Dunn Avenue b/w Lane North Springhurst West Cowan / Lane South King East Dunn Dispatched: 23/07/21 @ 01:29 EDT [Stn: 346] Aerial-426 DistChief-34 High-Rise-332 Pumper-315 Pumper-334 Pumper-426 Squad-331 General Area:,en,[],Toronto
2021-07-23 07:36:01 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/iOMvCTJ61r",en,[],Toronto
2021-07-23 07:28:57 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/dTe2zauLIh",en,[],Toronto
2021-07-23 07:16:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6678931, -79.3709153]}",Alarm (residential) [Toronto] Wellesley Street b/w Rose Avenue / Darling Lane Dispatched: 23/07/21 @ 01:05 EDT [Stn: 313] Aerial-325 DistChief-31 Pumper-312 Pumper-313 Rescue-325 General Area:,en,[],Toronto
2021-07-23 07:16:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6678931, -79.3709153]}",Alarm (residential) [Toronto] Wellesley Street b/w Rose Avenue / Darling Lane Dispatched: 23/07/21 @ 01:05 EDT [Stn: 313] Aerial-325 DistChief-31 Pumper-312 Pumper-313 Rescue-325 General Area:,en,[],Toronto
2021-07-23 07:02:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6323708, -79.4110001]}",Check Call [Old Toronto] Newfoundland Road @ Lake Shore Boulevard West Dispatched: 23/07/21 @ 00:55 EDT [Stn: 346] Pumper-334 General Area:,en,[],Toronto
2021-07-23 07:02:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6323708, -79.4110001]}",Check Call [Old Toronto] Newfoundland Road @ Lake Shore Boulevard West Dispatched: 23/07/21 @ 00:55 EDT [Stn: 346] Pumper-334 General Area:,en,[],Toronto
2021-07-23 06:54:41 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.7737, -79.2446]}","Just posted a photo @ Scarborough, Toronto  https://t.co/KdKGCAAVb6",en,[],Toronto
2021-07-23 06:52:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.7410813, -79.485556]}",Medical [North York] Toronto ON M4Y Dispatched: 23/07/21 @ 00:42 EDT [Stn: 314] Pumper-314 General Area:,en,[],Toronto
2021-07-23 06:52:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.7410813, -79.485556]}",Medical [North York] Toronto ON M4Y Dispatched: 23/07/21 @ 00:42 EDT [Stn: 314] Pumper-314 General Area:,en,[],Toronto
2021-07-23 06:42:07 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6789208, -79.3908002]}",Medical [Macpherson Avenue] Toronto ON M4S Dispatched: 23/07/21 @ 00:34 EDT [Stn: 134] Rescue-134 General Area:,en,[],Toronto
2021-07-23 06:42:07 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6789208, -79.3908002]}",Medical [Macpherson Avenue] Toronto ON M4S Dispatched: 23/07/21 @ 00:34 EDT [Stn: 134] Rescue-134 General Area:,en,[],Toronto
2021-07-23 06:42:07 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6789208, -79.3908002]}",Alarm (single Source) [Toronto] Macpherson Avenue b/w Lane West Yonge North Macpherson / Molson Street Dispatched: 23/07/21 @ 00:34 EDT [Stn: 311] Aerial-312 Pumper-312 General Area:,en,[],Toronto
2021-07-23 06:42:06 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6789208, -79.3908002]}",Alarm (single Source) [Toronto] Macpherson Avenue b/w Lane West Yonge North Macpherson / Molson Street Dispatched: 23/07/21 @ 00:34 EDT [Stn: 311] Aerial-312 Pumper-312 General Area:,en,[],Toronto
2021-07-23 06:42:06 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6893783, -79.3694637]}",Alarm (single Source) [Toronto] Astley Avenue b/w Governors Bdge / Standish Avenue Dispatched: 23/07/21 @ 00:32 EDT [Stn: 313] Pumper-311 Pumper-313 General Area:,en,[],Toronto
2021-07-23 06:42:06 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6893783, -79.3694637]}",Alarm (single Source) [Toronto] Astley Avenue b/w Governors Bdge / Standish Avenue Dispatched: 23/07/21 @ 00:32 EDT [Stn: 313] Pumper-311 Pumper-313 General Area:,en,[],Toronto
2021-07-23 06:22:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6594278, -79.3627291]}",Medical [Old Toronto] North York ON M3J Dispatched: 23/07/21 @ 00:16 EDT [Stn: 141] Pumper-141 General Area:,en,[],Toronto
2021-07-23 06:22:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6594278, -79.3627291]}",Medical [Old Toronto] North York ON M3J Dispatched: 23/07/21 @ 00:16 EDT [Stn: 141] Pumper-141 General Area:,en,[],Toronto
2021-07-23 06:22:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6594278, -79.3627291]}",Alarm (highrise Residential) [Toronto] Sackville Street b/w St. Bartholomew Street / Dundas St East Dispatched: 23/07/21 @ 00:09 EDT [Stn: 325] Aerial-325 DistChief-33 Pumper-314 Pumper-333ct Rescue-325 General Area:,en,[],Toronto
2021-07-23 06:22:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6594278, -79.3627291]}",Alarm (highrise Residential) [Toronto] Sackville Street b/w St. Bartholomew Street / Dundas St East Dispatched: 23/07/21 @ 00:09 EDT [Stn: 325] Aerial-325 DistChief-33 Pumper-314 Pumper-333ct Rescue-325 General Area:,en,[],Toronto
2021-07-23 06:13:10 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Thanks @nationalfoodsglobal @sampler.io can’t wait to try these delicious seasonings #trybeforeyoubuy #samplerlove #internationalfoods #nationalfoodsglobal @ Toronto, Ontario  https://t.co/BAAGI5pwZZ",en,"['trybeforeyoubuy', 'samplerlove', 'internationalfoods', 'nationalfoodsglobal']",Toronto
2021-07-23 06:10:10 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.68059921, -79.61174011]}",12am: Mainly Clear 19.1C -  https://t.co/pu4P1J8FJG - Wind: N 11km/h - Barometer: 102.2 kPa ^ - Vis: 24.1km - Hum: 56% #Toronto #Weather,en,"['toronto', 'weather']",Toronto
2021-07-23 06:04:08 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/7Z5SfS7OKN",en,[],Toronto
2021-07-23 05:50:24 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/UEJxMUkp9x",en,[],Toronto
2021-07-23 05:37:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.663525, -79.357787]}",Just posted a video @ House Nation Toronto Radio  https://t.co/bjtVRBIzoD,en,[],Toronto
2021-07-23 05:32:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.722628, -79.2606977]}",Medical [Scarborough] Toronto ON M4M Dispatched: 22/07/21 @ 23:26 EDT [Stn: 324] Aerial-324 General Area:,en,[],Toronto
2021-07-23 05:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.722628, -79.2606977]}",Medical [Scarborough] Toronto ON M4M Dispatched: 22/07/21 @ 23:26 EDT [Stn: 324] Aerial-324 General Area:,en,[],Toronto
2021-07-23 05:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.722628, -79.2606977]}",Medical [Scarborough] Toronto ON M4X Dispatched: 22/07/21 @ 23:23 EDT [Stn: 313] Squad-313 General Area:,en,[],Toronto
2021-07-23 05:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.722628, -79.2606977]}",Medical [Scarborough] Toronto ON M4X Dispatched: 22/07/21 @ 23:23 EDT [Stn: 313] Squad-313 General Area:,en,[],Toronto
2021-07-23 05:25:23 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/uGhsMDD6UD",en,[],Toronto
2021-07-23 05:18:50 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Sunday night yes i will be there Toronto @ Toronto, Ontario  https://t.co/jjKaTqj7O8",en,[],Toronto
2021-07-23 05:15:07 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/PyTPXkqdlX",en,[],Toronto
2021-07-23 04:57:10 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.641768, -79.421492]}",So true!  This block has 2 non-cannabis stores. #nomorecannabis #toronto #westqueenwest @ West Queen West  https://t.co/M2rbVSZq9T,en,"['nomorecannabis', 'toronto', 'westqueenwest']",Toronto
2021-07-23 04:52:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6545207, -79.369443]}",Medical [Old Toronto] Scarborough ON M1C Dispatched: 22/07/21 @ 22:45 EDT [Stn: 215] Aerial-215 General Area:,en,[],Toronto
2021-07-23 04:52:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6545207, -79.369443]}",Medical [Old Toronto] Scarborough ON M1C Dispatched: 22/07/21 @ 22:45 EDT [Stn: 215] Aerial-215 General Area:,en,[],Toronto
2021-07-23 04:52:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6545207, -79.369443]}",Medical [Old Toronto] East York ON M4C Dispatched: 22/07/21 @ 22:45 EDT [Stn: 226] Pumper-226 General Area:,en,[],Toronto
2021-07-23 04:52:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6545207, -79.369443]}",Medical [Old Toronto] East York ON M4C Dispatched: 22/07/21 @ 22:45 EDT [Stn: 226] Pumper-226 General Area:,en,[],Toronto
2021-07-23 04:52:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6545207, -79.369443]}",Rescue (elevator) [Toronto] Sherbourne Street b/w Lane North Queen East Sherbourne / Shuter Street Dispatched: 22/07/21 @ 22:41 EDT [Stn: 325] Rescue-325 Squad-313 General Area:,en,[],Toronto
2021-07-23 04:52:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6545207, -79.369443]}",Rescue (elevator) [Toronto] Sherbourne Street b/w Lane North Queen East Sherbourne / Shuter Street Dispatched: 22/07/21 @ 22:41 EDT [Stn: 325] Rescue-325 Squad-313 General Area:,en,[],Toronto
2021-07-23 04:36:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/GfJ8KgT6VP",en,[],Toronto
2021-07-23 04:32:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6685353, -79.458736]}",Medical [Old Toronto] Toronto ON M5B Dispatched: 22/07/21 @ 22:25 EDT [Stn: 314] Pumper-314 General Area:,en,[],Toronto
2021-07-23 04:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6685353, -79.458736]}",Medical [Old Toronto] Toronto ON M5B Dispatched: 22/07/21 @ 22:25 EDT [Stn: 314] Pumper-314 General Area:,en,[],Toronto
2021-07-23 04:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6685353, -79.458736]}",Medical [Old Toronto] North York ON M6A Dispatched: 22/07/21 @ 22:22 EDT [Stn: 132] Pumper-132 General Area:,en,[],Toronto
2021-07-23 04:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6685353, -79.458736]}",Medical [Old Toronto] North York ON M6A Dispatched: 22/07/21 @ 22:22 EDT [Stn: 132] Pumper-132 General Area:,en,[],Toronto
2021-07-23 04:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6685353, -79.458736]}",Check Call [Toronto] Pelham Park Gdns b/w Osler Street / Osler Street Dispatched: 22/07/21 @ 22:22 EDT [Stn: 423] Rescue-423 General Area:,en,[],Toronto
2021-07-23 04:32:04 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6685353, -79.458736]}",Check Call [Toronto] Pelham Park Gdns b/w Osler Street / Osler Street Dispatched: 22/07/21 @ 22:22 EDT [Stn: 423] Rescue-423 General Area:,en,[],Toronto
2021-07-23 04:28:48 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/7F0xH2VAtm",en,[],Toronto
2021-07-23 04:20:24 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/lKoTbPiZDG",en,[],Toronto
2021-07-23 04:11:33 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","When it's 10pm on a #weeknight and the #local #drunktrash suddenly wake up. Well #hopefully they won't sweep #vomit on my car tonight. #whoamikidding #trashwillbetrash @ Toronto, Ontario  https://t.co/EfMDcrnKOk",en,"['weeknight', 'local', 'drunktrash', 'hopefully', 'vomit', 'whoamikidding', 'trashwillbetrash']",Toronto
2021-07-23 04:04:41 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.632778, -79.418611]}",Toronto FC Midfielder Ralph Priso celebrates with his teammates after scoring the equalizer against the New York Red Bulls during the second half at BMO Field. @torontofc @ralphpriso #torontofc #bmofield #mls @mls  https://t.co/9s7w9nL5m2,en,"['torontofc', 'bmofield', 'mls']",Toronto
2021-07-23 03:51:45 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Just posted a photo @ Toronto, Ontario  https://t.co/h4qNUuOLoU",en,[],Toronto
2021-07-23 03:45:22 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.648, -79.3872]}","Satay @ Toronto, Ontario  https://t.co/jZ1f1Olq2y",en,[],Toronto
2021-07-23 03:29:03 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.64816, -79.38345]}",Just posted a photo @ Toronto Stock Exchange  https://t.co/wpY88WCk0Y,en,[],Toronto
2021-07-23 03:16:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6410174, -79.4102402]}",Medical [Old Toronto] Toronto ON M6J Dispatched: 22/07/21 @ 21:11 EDT [Stn: 315] Pumper-315 General Area:,en,[],Toronto
2021-07-23 03:16:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6410174, -79.4102402]}",Medical [Old Toronto] Toronto ON M6J Dispatched: 22/07/21 @ 21:11 EDT [Stn: 315] Pumper-315 General Area:,en,[],Toronto
2021-07-23 03:16:05 EET,2021-07-23,"{'type': 'Point', 'coordinates': [43.6410174, -79.4102402]}",Medical [Old Toronto] Etobicoke ON M9W Dispatched: 22/07/21 @ 21:08 EDT [Stn: 412] Rescue-412 General Area:,en,[],Toronto
2021-07-23 16:24:44 EET,2021-07-23,"{'type': 'Point', 'coordinates': [45.657175, -122.6508104]}","See our latest Vancouver, WA job and click to apply: Part-Time Surveying and Geomatics Technology Instructor - Continuous Pool -  https://t.co/WMtyinfaMN #VancouverWA #VanWa",en,"['vancouverwa', 'vanwa']",Vancouver
2021-07-23 15:20:30 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Just posted a photo @ Vancouver, British Columbia  https://t.co/elychJcWz9",en,[],Vancouver
2021-07-23 15:14:41 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Just posted a photo @ Vancouver, British Columbia  https://t.co/ivOGnOlFwT",en,[],Vancouver
2021-07-23 14:33:17 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2485, -123.1088]}","Good morning, Vancouver! :) #Sunrise 05:33, noon 13:19, sunset 21:04 PDT (UTC-7), July 23. Day length: 15h 31m.",en,['sunrise'],Vancouver
2021-07-23 14:13:59 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Ok sleep I’ll see ya in a couple weeks #2021olympics @cbc #letsgocanada #tokyoolympics2021 @ Vancouver, British Columbia  https://t.co/4ZfTh3Kbfx",en,"['2021olympics', 'letsgocanada', 'tokyoolympics2021']",Vancouver
2021-07-23 13:22:14 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Just posted a photo @ Vancouver, British Columbia  https://t.co/ski8vgYH8x",en,[],Vancouver
2021-07-23 13:21:13 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Just posted a photo @ Vancouver, British Columbia  https://t.co/S56cwAVmkw",en,[],Vancouver
2021-07-23 11:33:10 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Goodnight my lovelies. I found this picture on Google. #success #motivation #inspiration #superpost #banger #vancouver #vancity #quotes #quote #photography #lovelies #nature @ Vancouver, British Columbia  https://t.co/qSzkA2S3uy",en,"['success', 'motivation', 'inspiration', 'superpost', 'banger', 'vancouver', 'vancity', 'quotes', 'quote', 'photography', 'lovelies', 'nature']",Vancouver
2021-07-23 11:17:28 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Just posted a photo @ Vancouver, British Columbia  https://t.co/i4AAruUdEb",en,[],Vancouver
2021-07-23 10:22:01 EET,2021-07-23,"{'type': 'Point', 'coordinates': [45.560638, -122.668006]}","SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 5200 N VANCOUVER AVE, PORT [Portland Police #PP21000201092] 01:13 #pdx911",en,"['pp21000201092', 'pdx911']",Vancouver
2021-07-23 10:16:42 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}",Goodmorning my lovelies. I found this picture on Google. #success #motivation #inspiration #superpost #banger #vancouver #vancity #goodmorning #photography #quote #quotes #lovelies #flowers #flower  https://t.co/ZVN1kuziCy,en,"['success', 'motivation', 'inspiration', 'superpost', 'banger', 'vancouver', 'vancity', 'goodmorning', 'photography', 'quote', 'quotes', 'lovelies', 'flowers', 'flower']",Vancouver
2021-07-23 08:28:53 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Just posted a video @ Vancouver, British Columbia  https://t.co/qCGCRfQ6IQ",en,[],Vancouver
2021-07-23 08:13:43 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Walking home from the studio. So lucky to live in such a beautiful city. The view never gets old. @blakehavard #songwriter  @siriusxmcanada @ Vancouver, British Columbia  https://t.co/E6Zh7oGTDD",en,['songwriter'],Vancouver
2021-07-23 08:08:28 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Me socks are chock-full of colour mate🎨 #popofcolour #whalleyfinch @ Vancouver, British Columbia  https://t.co/q7olCjQsYX",en,"['popofcolour', 'whalleyfinch']",Vancouver
2021-07-23 07:48:54 EET,2021-07-23,"{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Wow Nintendo, just, wow  #calculator #nintendo #nintendoswitch #nintendocalculator #overpriced #switchcalculator #eshop #nintendoswitchcalculator @ Vancouver, British Columbia  https://t.co/nvApKLil5h",en,"['calculator', 'nintendo', 'nintendoswitch', 'nintendocalculator', 'overpriced', 'switchcalculator', 'eshop', 'nintendoswitchcalculator']",Vancouver
2021-07-23 07:29:48 EET,2021-07-23,"{'type': 'Point', 'coordinates': [45.52825595, -122.66516925]}","Just posted a photo @ Portland/Vancouver, Oregon  https://t.co/8jEOs7uAZf",en,[],Vancouver
